occurrenceID	scientificName	scientificNameID	eventDate	verbatimEventDate	decimalLatitude	decimalLongitude	locality	minimumDepthInMeters	maximumDepthInMeters	coordinateUncertaintyInMeters	basisOfRecord	occurrenceStatus	identificationVerificationStatus	references	additionalReferences	modified	footprintWKT	occurrenceRemarks	eventRemarks
287e9ace-e935-11e8-b5a3-a3f515eccf40	Nitzschia seriata	urn:lsid:marinespecies.org:taxname:149152	1973-12-12T12:30:00	12.12.73 1230	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	3 - uncertain	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287e9acf-e935-11e8-b5a3-a3f515eccf40	Nitzschia seriata	urn:lsid:marinespecies.org:taxname:149152	1974-01-10T10:15:00	10.01.74 1015	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	3 - uncertain	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287e9ad0-e935-11e8-b5a3-a3f515eccf40	Nitzschia seriata	urn:lsid:marinespecies.org:taxname:149152	1974-08-07T13:30:00	08.07.74 1330	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	3 - uncertain	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287e9ad1-e935-11e8-b5a3-a3f515eccf40	Nitzschia seriata	urn:lsid:marinespecies.org:taxname:149152	1974-08-06T09:15:00	06.08.74 0915	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	3 - uncertain	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287e9ad2-e935-11e8-b5a3-a3f515eccf40	Nitzschia seriata	urn:lsid:marinespecies.org:taxname:149152	1974-08-06T11:30:00	06.08.74 1130	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	3 - uncertain	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287e9ad3-e935-11e8-b5a3-a3f515eccf40	Nitzschia seriata	urn:lsid:marinespecies.org:taxname:149152	1974-08-06T12:15:00	06.08.74 1215	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	3 - uncertain	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287e9ad4-e935-11e8-b5a3-a3f515eccf40	Nitzschia seriata	urn:lsid:marinespecies.org:taxname:149152	1974-08-06T14:30:00	06.08.74 1430	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	3 - uncertain	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287e9ad5-e935-11e8-b5a3-a3f515eccf40	Nitzschia seriata	urn:lsid:marinespecies.org:taxname:149152	1974-08-06T12:15:00	06.08.74 1215	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	3 - uncertain	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287e9ad6-e935-11e8-b5a3-a3f515eccf40	Amphora coffeaeformis		1973-10-17T08:30:00	17.10.73 0830	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	2 - probable	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287e9ad7-e935-11e8-b5a3-a3f515eccf40	Amphora coffeaeformis		1973-10-17T09:15:00	17.10.73 0915	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	2 - probable	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287e9ad8-e935-11e8-b5a3-a3f515eccf40	Amphora coffeaeformis		1973-10-17T010:00:00	17.10.73 1000	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	2 - probable	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287f5df6-e935-11e8-b5a3-a3f515eccf40	Amphora coffeaeformis		1973-10-17T010:45:00	17.10.73 1045	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	2 - probable	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287f5df7-e935-11e8-b5a3-a3f515eccf40	Amphora coffeaeformis		1973-10-17T11:30:00	17.10.73 1130	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	2 - probable	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287f5df8-e935-11e8-b5a3-a3f515eccf40	Amphora coffeaeformis		1973-10-17T12:15:00	17.10.73 1215	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	2 - probable	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287f5df9-e935-11e8-b5a3-a3f515eccf40	Amphora coffeaeformis		1973-10-17T13:00:00	17.10.73 1300	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	2 - probable	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287f5dfa-e935-11e8-b5a3-a3f515eccf40	Amphora coffeaeformis		1973-10-17T13:45:00	17.10.73 1345	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	2 - probable	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287f5dfb-e935-11e8-b5a3-a3f515eccf40	Amphora coffeaeformis		1973-10-17T14:10:00	17.10.73 1410	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	2 - probable	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287f5dfc-e935-11e8-b5a3-a3f515eccf40	Amphora coffeaeformis		1973-12-12T09:30:00	12.12.73 0930	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	2 - probable	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287f5dfd-e935-11e8-b5a3-a3f515eccf40	Amphora coffeaeformis		1973-12-12T10:15:00	12.12.73 1015	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	2 - probable	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287f5dfe-e935-11e8-b5a3-a3f515eccf40	Amphora coffeaeformis		1973-12-12T13:15:00	12.12.73 1315	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	2 - probable	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287f5dff-e935-11e8-b5a3-a3f515eccf40	Amphora coffeaeformis		1973-12-12T13:55:00	12.12.73 1355	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	2 - probable	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
287f5e00-e935-11e8-b5a3-a3f515eccf40	Amphora coffeaeformis		1973-12-12T14:30:00	12.12.73 1430	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	2 - probable	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
2880215a-e935-11e8-b5a3-a3f515eccf40	Amphora coffeaeformis		1974-01-10T11:00:00	10.01.74 1100	51.142.499.999.999.900	27.427.999.999.999.900	Nieuwpoort Harbour			387	HumanObservation	present	2 - probable	"Beuls, V.; Brankaer, M.; Buelens, S.; Van Noten, M. (1975). Ekologische en algologische studie van de vaargeul te Nieuwpoort. Bijlage: kwantitatieve en kwalitatieve gegevens van de wierflorula in de vaargeul te Nieuwpoort. Katholieke Universiteit Leuven - Faculteit Wetenschappen: Leuven. No paging [603] pp."			POLYGON ((2.74321 51.13925, 2.74467 51.13924, 2.74306 51.14312, 2.74493 51.14328, 2.74480 51.14407, 2.74330 51.14391, 2.74220 51.14348, 2.74036 51.14446, 2.73939 51.14372, 2.74208 51.14184, 2.74272 51.14133, 2.74321 51.13925))		
