id	measurementType	measurementValue	measurementUnit
1586758f-e3d8-4014-8b30-e575614d8628	STX		
b3861168-5174-4b6d-a6e6-e8baf79760f7	STX		
1fbb4373-f6bf-48ee-8c43-83b06f16b517	STX		
d6b0f2d3-d409-412e-9408-0cb5d731f17e	PSP		
7006174e-20cb-44cb-9bac-57ffb8c92188	PSP: GTX4,1; GTX3,2	18.5	mol cell -1
594738c6-fcfc-48f1-a4a7-282f73d0a272	PSP: C1,C2; GTX6; GTX4,1; GTX5; GTX3,2; STX	24.7	mol cell -1
13610c13-7561-46bc-a026-2563b9044b51	PSP: C1,C2; GTX6; GTX4,1; GTX5; GTX3,2; neoSTX	92	mol cell -1
34e8973d-de05-4cb1-a7f8-04d779238788	PSP: GTX4,1; GTX3,2	18.3	mol cell -1
58615049-d257-48ac-8fbc-6f5d1ac95265	PSP: C1,C2; C4; GTX6; GTX4,1; GTX5; GTX3,2; neoSTX; STX	96.9	mol cell -1
312ca281-524f-4c9e-9c41-0f13f644e646	GTX4,1; GTX3,2	11.7	mol cell -1
f44e6ee1-e224-4427-a924-f52a23838eea	PSP: GTX4,1; GTX3,2	8.5	mol cell -1
25626976-933f-4b87-bd9b-0844a976a3e6	Ichtyotoxic - PUFA's and ROS		
c04e9292-8942-4e7e-8127-2a53332cd339	Ichtyotoxic - PUFA's and ROS		
193b9fe5-b03e-459d-950c-b43ca7b4e325	Ichtyotoxic - PUFA's and ROS		
c9a8d0be-f746-44d1-ae90-5187f386d8a5	Ichtyotoxic - PUFA's and ROS		
44534397-5c56-459e-bbff-194fd89ea7fe	Ichtyotoxic - PUFA's and ROS		
2c15b4e4-4553-4162-99b1-4f9b2100332f	Ichtyotoxic - PUFA's and ROS		
b5579ac3-6e5a-464b-9e3c-5170caa4b8c0	Ichtyotoxic - PUFA's and ROS		
89d027aa-34eb-404e-88b7-389c6eaf518e	Ichtyotoxic - PUFA's and ROS		
8df34a95-be89-47eb-b369-b1b2b4e55108	GTX2/3 and traces of STX	1807	ng NT−1
40e86c29-d164-4d45-90f1-91abf974e26c	GTX2/3 and traces of STX	5257	ng NT−1
6886fcf3-4d3b-4c9d-8b03-3bd004c41fb1	GTX2/3 and traces of STX	259	ng NT−1
9ce1c2f4-e18e-4757-b093-87081c7739fb	GTX2/3 and traces of STX	1035	ng NT−1
9d987dc0-c740-4037-8e98-7d8f0caf3498	PSTX; GTX1/4 predominant		
afb35f33-72e0-45fa-8b71-b38560c4c940	PSTX; GTX1/4 predominant		
c2016fee-96dc-4da6-baf2-539621b441fa	PSTX; GTX1/4 predominant		
022a99a1-f46c-4668-be84-f8eeb87e031c	PSTX; GTX1/4 predominant		
63735ff7-69d0-407f-9b1c-dc3ab74a1474	PSTX; GTX1/4 predominant		
265abcbe-17e1-42b9-84c1-15e95e69e7a3	PSTX; GTX1/4 predominant		
f203360e-bd5a-45d0-bda0-47f3bdfec02e	PSTX; GTX1/4 predominant		
0fe09cf8-bc95-4b8c-943f-c31025f9f456	PSTX; GTX1/4 predominant		
6c0bb125-59b3-425e-a9c4-4896b0532a29	PSTX; GTX1/4 predominant		
aacc844c-997e-48a8-aaf9-577db40321d9	PSTX; GTX1/4 predominant		
0ea5e885-0b4b-4597-94cf-2112b266fe4a	PSTX; GTX1/4 predominant		
6473b4d2-36cd-4610-aaf7-d72c448b32cb	PSTX; GTX1/4 predominant		
7f4e5b68-b593-4ebb-bd4c-670757b26502	PSTX; GTX1/4 predominant		
4bb4827a-e966-4090-a009-20493b2df8a2	PSTX; GTX1/4 predominant		
c6ebc64f-d1b7-4462-9e8d-c7c3d2a28f0c	PSTX; GTX1/4 predominant		
4ae84808-da9c-4407-8a7b-f141d494648c	PSTX; GTX1/4 predominant		
56763d6b-cf51-4348-9348-e0cd2f1a0e65	PSTX; GTX1/4 predominant		
ea161752-c824-4011-8a3b-b3f4f0b2cd8a	PSTX; GTX1/4 predominant		
a377d523-5d40-40f9-b27b-dc061ee54f6f	PSTX; GTX1/4 predominant		
bedb50aa-6c71-4f67-8538-6c34e45229ec	PSTX; GTX1/4 predominant		
e31e0c73-8e28-40f4-a24b-4a71b3ece515	GTX2, GTX4, NEO-STX STX		
56bd26f5-916f-4ff6-9e65-5ec0a9bf0208	PSTX; GTX1/4 predominant		
9aa9baff-454e-459d-88e1-b977d61ec6ac	PSTX; GTX1/4 predominant		
e38d9fa3-eae2-422d-a74f-ded86eed9ec1	PSTX; GTX1/4 predominant		
79e43f9d-ce92-462a-85f3-7bb140629257	PSTX; GTX1/4 predominant		
b3aff813-82b5-40c5-b94f-0c2dfc6e3172	PSTX; GTX1/4 predominant		
a9a00394-3792-46bd-9e7c-ff4cdd87cd8a	PSTX; GTX1/4 predominant		
df633657-ebbd-49dc-ba5b-078e56dc7095	PSTX; GTX1/4 predominant		
0c47e47e-76f4-40bb-b869-a1b3d8624086	PSTX; GTX1/4 predominant		
53eff408-4641-4c67-8588-33861ef8ccd6	PSTX; GTX1/4 predominant		
a38351bf-a0f8-4459-96f8-d96713810a84	PSTX; GTX1/4 predominant		
c2bb777a-2a27-471b-8db8-55d715fb52d4	PSTX; GTX1/4 predominant		
98c146f5-2e15-4450-9558-2dd40cb0c1f8	SPXs: 13-desMe-C; 20-Me-G;		
dc0ed1e7-5836-4ec6-bc1b-81d8b9111dea	SPXs: 13-desMe-C; 20-Me-G;		
d19ec44c-b7ab-41fe-b828-58c492c18f7a	SPXs: 13-desMe-C; 20-Me-G;		
1014ba16-0d23-4834-b840-d95723257901	SPXs: 13-desMe-C; 20-Me-G;		
3c6e0f7a-655a-42ca-a67f-945c4e7ca350	SPX-1 and 20-Me-SPX-G		
9172f226-dec9-480a-8f97-1ad6257c560a	SPX-1 and 20-Me-SPX-G		
45db1072-d843-4bf1-9b82-db5801944954	SPX-1 and 20-Me-SPX-G		
86bc87bc-0220-45d0-b667-597a6bdefa03	SPX-1 and 20-Me-SPX-G		
2491d58e-80a1-4e55-93b7-1129e12edef8	SPX-1 and 20-Me-SPX-G		
66459597-deef-44cd-95f0-4fc10a42c9aa	SPX-1 and 20-Me-SPX-G		
d52cead7-5c21-484d-bdb2-5580ee9c9e32	SPX-1 and 20-Me-SPX-G		
0548a424-c5b6-4db9-afb6-afa8afca80fa	SPX-1 and 20-Me-SPX-G		
aa9998d5-d723-417c-b2fc-22c976ebe85a	SPX-1 and 20-Me-SPX-G		
409234e3-6df9-4a12-904d-0834366b4ff7	SPX-1 and 20-Me-SPX-G		
916b5f81-238d-4894-ba46-389cd3d0f239	SPX-1 and 20-Me-SPX-G		
84e588ad-a520-4927-ab0d-1f75c2377340	GTX-2/3, STX		
764810c9-6c91-4d67-b5cc-3a95f7fa254e	GTX-2/3, STX, dcSTX;		
ae1385fa-b9ea-40b4-af88-bd7f6b6ec0b5	STX, NeoSTX, GTX3, GTX4, dcGTX2, dcGTX3		
f7f00209-6501-4f99-b17e-97bdb1dd7cbf	azaspiracid-2 and azaspiracid-2 phosphate	AZA-2 1.6-6.9	fg cell-1
396d5c7b-d81e-4142-a97a-ebf40e6f0f15	DSP		
3a9c2664-9263-49cd-9f6e-666de7e94d02	DSP		
2b837cb5-1a3b-447b-be50-e4b5b9ff563c	DSP		
cb93be0b-4d93-4513-b9fb-74cf826d3285	DSP		
f9847486-da18-4da2-8c9d-eff19ca1031a	OA		
1292fc6d-170d-4dc1-b65d-c677e5c16fe2	OA		
1f0a00c6-86c1-4f5a-b838-cf21d6490cc6	OA		
91c07c7a-e58e-4d5e-b2d4-974c02716215	PTX-2	180	pg.cell -1
186842a8-8e1d-41c7-b51e-00d72f4ed69a	PTX-2		
a98b9e70-23f1-4a65-8b53-2922891542f1	PTX		
ca3c275b-547a-4048-9245-52529982372c	PTX		
6ce0f1d9-6b3d-4427-a24e-cf22d22329c7	OA		
06abdad0-004e-4876-97e3-e3120942fa7a	OA		
1697133d-5b61-4898-8619-8787442ca1ea	OA		
77a19587-3ebf-4c96-abab-b6aba1e45455	PTX		
3ef18a2b-3e48-45b5-9c28-200fc5cafac5	PTX		
e2ea5bba-ee89-4da5-8481-436c5e8e24a9	DTX-1 DTX-3		
9df86d05-7593-475c-a424-898f5f41452b	PTX-2, DTX-1, DTX-3, OA		
0bfe232d-2a22-4a38-a67b-63207bac7cbe	OA, DTX-1; Acyl -DTX-OA, Acyl-DTX-1		
0e180fa9-10d5-4734-b790-22bdf80a8e22	PTX-2, PTX-2sa		
f2ef5d83-d953-4cec-a175-2e560fdbe1f9	PTX-2, PTX-2sa		
28683e98-0f79-441c-84ce-5c5e31c41031	PTX-2, PTX-2sa		
73f2060c-3078-4009-bc66-bdabfa48fd6a	PTX-2, PTX-2sa		
b6c5af0d-d965-4424-8b3e-4aff04d1c6fb	PTX-2, PTX-2sa		
be4bf0a0-648d-478b-b317-adca3a15e2f2	PTX-2		
def2e62b-d5d3-4471-98b2-3a2925be9bbe	PTX-2		
0c04aa44-0a05-445c-b283-5e9c31268766	PTX-2		
a27854b2-88a5-4b33-a646-455bfab39827	PTX-2		
e56067d7-825b-44a1-b5c6-7d4e370d57ba	PTX-2		
52e1903d-c933-4fd4-9bb7-3de3c34f3ab2	PTX-2		
61cada80-90e9-4ffc-ac04-273c74e57106	PTX-2		
26acf3a8-35b3-4c2c-ac15-a8fc9ab88b66	PTX-2		
2c464c46-f622-4041-94b4-7d99ba896358	PTX-2		
66b89906-f20c-435e-9d77-1660cea01357	PTX-2		
977ab29e-934d-4aed-b053-b2d02bd26f9a	PTX-2		
25af667b-71dd-4bde-8a03-f501a9381d64	PTX-2		
01bd6703-3ceb-45bf-8f68-9e218aeeb00b	PTX-2		
bfc0f5c1-97d6-45af-bfb7-8e6aae9ec394	PTX-2		
9e39380e-2b84-41e0-9951-ed023f593589	PTX-2		
a6be420a-05c9-42ad-ab32-40ea055705b6	PTX-2		
b3161a06-1ca1-4864-b62f-9e40caa9cdae	PTX-2		
0ce734cb-57bc-45c5-8033-7fe2200a78b5	PTX-2		
ac2004aa-c486-4306-8692-f47049b7f6cb	PTX-2		
463d0bc2-f22f-41c6-b72b-12c58fed42ba	PTX-2		
7d21b12a-8af2-489d-b6bd-ed9ff9d61c10	PTX-2		
cd02b005-2dbb-4f1b-87b8-e0a496691948	OA		
7fa1f671-c07e-4874-99a8-558c93744e0b	DSP		
3a9fc8f5-c7a0-403f-998a-0f54f7409903	DSP		
